"t_pubs_citations","SchoolRank","h_index","t_deflated_nsf","num_nsf","t_deflated_nih","num_nih","PRCentrality","BetCentrality","KDirect","Chi","XDIndicator","Y05yr"
6001,56,44,9157523,16,0,0,0.000378932835830435,7101.43899047466,14,0.0465116279069767,"CS",1990
1675,14,21,240534,1,0,1,0.00010970435571737,2353.68397640216,2,0.153846153846154,"BIO",2000
8781,15,37,2772737,6,0,0,0.000188544290045579,1037.39660434859,8,0.13,"CS",1995
2547,1,14,0,0,0,0,6.44005091888182e-05,0,1,0.155555555555556,"BIO",2005
2782,7,27,0,0,1060999,6,0.000164857367141208,774.817992349024,4,0.0694444444444444,"BIO",1995
2156,29,22,2827185,5,0,0,0.000271653849267126,749.277671674543,13,0.0757575757575758,"CS",2000
9142,55,50,73964,1,0,0,0.000292397571373495,3527.71773060024,8,0.129533678756477,"BIO",1980
9108,70,42,8318448,14,0,0,0.000221150537069484,4483.67006805669,7,0.0757575757575758,"CS",1975
1773,9,19,0,0,0,0,0.000123510818074478,57.7851046398735,3,0.225,"BIO",2005
450,68,13,0,0,0,0,0,0,0,0,"BIO",1995
3985,34,37,0,0,0,0,0.000175874339170766,3867,2,0.0708502024291498,"BIO",2000
9734,14,48,468597,1,0,1,0.000207717791747962,3867,2,0.103448275862069,"BIO",1990
4098,1,26,0,0,0,0,0.000153281931562153,248.839381968861,5,0.122033898305085,"BIO",1995
5750,68,43,555082,1,0,0,0.000176766576665966,3867,2,0.0357142857142857,"BIO",1975
16574,55,68,21592859,36,0,0,0.000267833631587533,1929.64605668626,8,0.0582822085889571,"BIO",1975
3377,9,33,0,0,0,0,0.000145577200119884,3867,2,0.0882352941176471,"CS",1985
12595,15,56,7113649,9,2685459,2,0.000258429605670309,7710.54224219718,8,0.136239782016349,"XD",1995
9957,52,52,2418905,5,0,0,0.000202719128794619,1342.31771592307,6,0.114942528735632,"CS",1990
3933,4,36,2934402,12,0,0,0.000265054458401953,6889.29255097892,7,0.0471698113207547,"BIO",1980
10871,50,44,0,0,780767,7,0.000406830722066511,6812.88947428613,15,0.423387096774194,"XD",1990
4666,29,34,6381662,13,0,0,0.000312164091810732,3251.48799072982,13,0.178723404255319,"CS",1990
104360,26,180,175918,2,0,0,0.000739479938241858,58137.1283459998,26,0.211875843454791,"XD",1975
18751,14,82,4530332,4,10472868,32,0.000281342543127959,8673.82591156579,7,0.282238442822384,"XD",1990
787,55,16,0,0,0,0,9.12472977189972e-05,0,1,0.0956521739130435,"BIO",1985
11008,1,60,0,0,0,0,0.000381669621073049,5789.17928261592,16,0.0796019900497512,"CS",2000
259,52,10,0,0,0,0,9.182370667978e-05,691.229138965408,2,0.545454545454545,"XD",2005
18585,1,77,4144300,33,0,0,0.000463513923327862,19711.7180939798,16,0.163204747774481,"BIO",1985
8446,38,47,0,0,0,0,0.000143987952298368,46.8778094654097,4,0.0758620689655172,"BIO",1985
642,7,15,0,0,0,0,0,0,0,0.0510204081632653,"BIO",2005
7583,9,53,6598434,17,1218712,9,0.000457490740848956,12668.767256817,19,0.200729927007299,"CS",1975
3364,18,32,551969,2,1713485,3,0.000514341060661433,13163.3487849999,21,0.10625,"XD",2000
3549,1,33,6008189,4,0,0,0.000420096260822285,7700.57171645716,16,0.146919431279621,"CS",1980
5389,40,33,0,0,0,0,0.000329293371242429,6203.49954040744,13,0.135294117647059,"CS",1995
3104,13,27,2066621,6,0,0,0.000353289044815153,8455.94097717957,12,0.161157024793388,"CS",2000
529,55,12,0,0,0,0,7.47811670138468e-05,0,1,0.148936170212766,"BIO",2000
1502,30,22,1779491,9,0,0,6.61651681399695e-05,0,1,0.0571428571428571,"BIO",1985
11392,28,42,9462291,7,0,0,0.000205366318669084,1324.84862738646,8,0.125,"CS",1990
7408,38,56,9960713,16,2945686,11,0.000321770434240762,7410.10693036295,11,0.155555555555556,"XD",1985
94789,13,148,11791098,18,0,0,0.000287543376984637,8196.04241886818,6,0.111111111111111,"CS",1975
10493,55,51,0,0,600943,7,0.000154429251523468,736.875706043131,4,0.117088607594937,"BIO",1995
3180,26,28,755883,3,0,0,0,0,0,0.089171974522293,"BIO",1995
4087,15,36,7243637,10,0,0,9.31552511863176e-05,173.042406468158,2,0.12,"CS",1985
14010,15,57,9195330,3,0,0,0.000186049888154398,2063.23282134982,7,0.0952380952380952,"CS",1965
33099,9,71,9574355,13,0,0,0.000904800090108559,30537.5144519612,40,0.160270880361174,"XD",1990
3790,34,47,9646130,17,0,0,0.00015587535170056,3867,2,0.304761904761905,"XD",1970
2173,38,28,41148,1,2766028,10,0.000256410256410256,0,1,0.0677966101694915,"BIO",1995
2101,34,25,647142,5,0,0,0.000106308914325937,467.484433605987,2,0.0833333333333333,"BIO",1990
4022,34,31,4677872,6,545316,5,0,0,0,0,"BIO",1960
1986,42,17,0,0,0,0,0.000127929557466767,0,1,0.153846153846154,"BIO",1990
7940,48,47,600404,2,0,0,0.00012760869231287,167.419486672286,3,0.111650485436893,"XD",1985
2106,30,18,0,0,0,0,5.99306087093558e-05,0,1,0.176923076923077,"XD",2000
3658,34,39,797548,2,1835313,5,7.99059433212351e-05,0,1,0.0526315789473684,"BIO",1975
2265,55,28,0,0,0,0,9.20495917509018e-05,0,1,0.0694444444444444,"BIO",1985
4332,34,30,8871117,13,0,0,0.000453374885074494,23582.9067730204,15,0.39622641509434,"XD",1990
10405,9,54,586794,2,9936243,28,6.91674884628897e-05,0,1,0.12751677852349,"BIO",1980
16258,29,63,4092464,7,0,0,0.000114573578053586,203.344246812494,3,0.08,"CS",1995
296,15,16,2010804,5,0,0,0.000104227106099936,0,1,0.0975609756097561,"CS",2010
104,40,7,0,0,0,0,0.000530171117498181,26057.3303203309,20,0.290816326530612,"XD",1985
826,60,14,5225791,10,0,0,0.000140090507811949,531.179509979622,4,0.116666666666667,"CS",1995
18282,5,84,3951217,6,9363202,27,0.000256373834566594,5706.16608931522,6,0.188259109311741,"BIO",1975
16264,38,59,16990975,15,9853934,23,0.000385305106709726,6770.99565175428,12,0.328571428571429,"XD",1980
18963,29,46,0,0,0,0,0.000264675524207451,3086.05136169239,10,0.123076923076923,"CS",2005
7699,13,48,0,0,1120475,3,0.000161613536541422,4471.58773495002,4,0.107936507936508,"CS",1975
1736,5,18,0,0,0,0,0,0,0,0.0344827586206897,"BIO",2005
2666,6,23,4939923,8,0,0,0.000326213137298976,3840.67608800678,13,0.0721649484536082,"CS",1995
1336,55,19,0,0,0,0,7.32874156748687e-05,0,1,0.0465116279069767,"BIO",1995
6593,34,34,0,0,0,0,0.000424848715003387,14234.7709135312,15,0.812375249500998,"XD",2000
10901,1,56,7733901,13,0,0,0.000326653552487251,8551.84644501205,10,0.043956043956044,"CS",1980
8131,29,46,4046032,14,0,0,0.000234105477296601,4500.67684985404,8,0.0756302521008403,"CS",1995
7449,20,46,12618827,16,2105300,4,0.000508890993403711,26428.6638700296,17,0.431554524361949,"XD",1985
1068,30,20,367703,2,0,0,0.00013734035893714,200.341222909149,2,0.0652173913043478,"BIO",2005
750,14,17,0,0,0,0,0.000101528283092055,0.125,3,0.144067796610169,"BIO",2000
2261,42,17,436441,2,4027,4,0.000131807616815219,2823.5326504382,3,0.0784313725490196,"BIO",2005
573,11,9,110532,1,0,0,0.000101720768477852,105.980166167846,2,0.541666666666667,"XD",2010
325,30,12,0,0,0,0,0.000152439159320205,3867,2,0.0256410256410256,"BIO",2005
2956,15,22,0,0,58099,2,0.000261956803411551,5649.80623142404,9,0.804878048780488,"XD",2000
4014,19,34,3558667,9,1568754,5,0.000347041426638365,5601.14080969818,10,0.123711340206186,"BIO",1985
8004,56,43,0,0,0,0,0.000130892502221377,972.307112450285,4,0.104477611940299,"XD",1990
6100,68,40,0,0,7807605,33,0.000315101001123134,6527.40078428297,12,0.29746835443038,"XD",1990
5688,48,37,12359739,17,0,0,0.000154284183773456,1441.20413582196,5,0.168965517241379,"XD",1985
446,60,5,0,1,0,0,0,0,0,0,"CS",2010
33986,11,95,0,0,0,0,0.000475295277531669,18668.7994824721,18,0.191129883843717,"XD",1985
14803,1,70,3232959,7,0,0,0.000215836564917952,6189.20596470994,5,0.133545310015898,"XD",2000
43058,1,120,10078815,22,60483281,85,0.000558621526932324,22717.529228663,18,0.185117967332123,"XD",1975
12698,42,66,0,0,0,0,0.000508024744043175,26454.6283481731,16,0.168761220825853,"XD",1970
3806,1,20,0,0,0,0,0.000225356539539295,1030.20561590188,9,0.203883495145631,"CS",1990
1358,50,26,0,0,0,0,0.000129788037912082,196.555928563523,3,0.0917431192660551,"BIO",1995
2647,50,33,2026973,10,0,0,0.000104027900134099,44.260658669725,2,0.0697674418604651,"BIO",1985
5126,40,30,2824998,7,2355835,10,0.000122455192722959,433.53446606365,4,0.15,"CS",1995
4623,9,36,2554893,12,0,0,0.000166285186912265,316.623327344974,6,0.0707070707070707,"CS",1965
9388,60,36,6120067,12,0,0,0.000125609206311781,1520.49600670488,4,0.142857142857143,"CS",1995
1192,48,11,459923,1,0,0,0.000177436810132059,1204.96894661101,7,0.160714285714286,"CS",2005
16011,48,65,13173350,15,0,0,0.000344484895503306,6879.28706431372,13,0.155555555555556,"CS",1970
1280,30,20,0,0,0,0,0,0,0,0.0603448275862069,"BIO",1995
1492,60,21,713976,8,0,0,0.000266076301849767,3113.55731249164,9,0.0892857142857143,"CS",2000
9197,42,53,10614599,12,1212480,5,0.000606718645984708,37847.7136303764,22,0.421768707482993,"XD",1985
19509,9,80,0,0,10276438,42,0.000151137901983144,739.776254578827,4,0.200787401574803,"XD",1980
6389,30,34,3656523,8,0,0,0.000208302098502291,5120.2513335016,6,0.197368421052632,"XD",1990
7535,40,24,0,0,0,0,0.000173609643727518,2748.24711962986,5,0.790816326530612,"XD",1985
1397,8,16,0,0,0,0,0.000174015258427897,4036.26330227711,4,0.427184466019417,"XD",2000
12441,26,58,20661911,17,0,0,0.000145125067579835,170.642750498339,4,0.11,"BIO",1985
1041,9,8,0,0,0,0,0.000132786786110716,430.03511258996,3,0.538461538461538,"XD",2005
3571,50,35,5356483,11,0,0,0.000230239874669604,4615.19670253626,5,0.0407407407407407,"BIO",1975
2284,55,27,4816811,10,0,0,0.00011333376216518,195.119866633655,2,0.0533333333333333,"BIO",1985
12160,11,70,2547487,8,0,0,0.000526688300033276,15943.0314221166,16,0.0625,"BIO",1995
25716,13,66,8755654,13,0,0,0.000751505877151331,27701.5759461227,37,0.0955056179775281,"CS",1980
1320,70,19,0,0,0,0,6.12495428741128e-05,0,1,0.235294117647059,"CS",2005
20777,55,80,0,0,0,0,9.28359949818399e-05,170.234016589393,2,0.116190476190476,"BIO",1980
18997,1,51,2829562,7,0,0,0.000314680433382735,9537.04103897305,9,0.192982456140351,"CS",1975
9331,14,46,0,0,7492166,29,0.00040884742274802,11048.3612556566,14,0.244394618834081,"XD",1990
1640,55,22,0,0,0,0,0.000166522235056822,129.849796854658,4,0.0710382513661202,"BIO",1990
10380,9,49,457364,3,0,0,0.000408232021747629,7801.3268774151,17,0.0887573964497041,"CS",1975
208,60,9,2280760,8,0,0,0,0,0,0.103092783505155,"CS",2005
3135,18,29,2045966,8,506906,3,0.000258559113053578,8174.99028255543,8,0.180451127819549,"CS",2005
3635,9,38,3845183,8,0,0,0.000247655204487165,8616.71891025222,9,0.197802197802198,"XD",1970
9744,15,56,9203454,18,2440866,6,0.000260467577198036,5198.45870076977,8,0.129496402877698,"CS",1980
5063,26,34,5554572,15,9226831,39,0.000123714503436161,400.568136740282,3,0.072289156626506,"BIO",1985
1069,40,17,2016896,4,0,0,0.000253474683423655,2082.19699199566,8,0.0930232558139535,"CS",1985
7551,42,57,9149182,16,0,0,0.000209629343545248,1421.62451758549,5,0.0428571428571429,"BIO",1980
5104,34,40,2690606,9,0,0,0.000230107223319379,3339.51220611966,7,0.0917721518987342,"BIO",1990
1734,55,24,1760268,4,0,0,0.000295032798136588,22781.8894048889,10,0.265432098765432,"XD",1995
202,1,9,0,0,0,0,0.000129755388892506,73.9174194009994,4,0.0869565217391304,"CS",2010
98932,1,141,39219536,27,0,0,0.000799014550743257,36469.8785315496,40,0.12952380952381,"CS",1975
26428,34,69,3304764,6,0,0,9.57350069225036e-05,28.7900965586041,3,0.0645161290322581,"CS",1985
13664,25,53,31716887,20,2022857,5,0.000324362173544566,6609.14964886636,12,0.102272727272727,"CS",1970
797,48,16,758840,5,0,0,6.69144464160928e-05,0,1,0.114285714285714,"CS",2000
1396,48,20,2291124,9,0,0,0.000303666174995252,3131.82939840566,13,0.0740740740740741,"CS",2000
7105,20,43,2217965,8,0,0,0.000267058247359845,1526.55465067969,11,0.0967741935483871,"CS",1985
6677,19,32,6437518,12,3938839,7,0.000319502246682582,2084.81545241442,10,0.159362549800797,"BIO",2000
4338,30,41,1462989,18,0,0,0.000177345655986015,1409.47738789019,4,0.0357142857142857,"BIO",1970
17812,1,57,7156046,16,0,0,0.00033470514980293,5582.99616111878,14,0.138888888888889,"CS",1975
2820,34,26,808442,4,0,0,0.0002275673158902,7087.74615713904,8,0.169354838709677,"XD",2000
1476,29,14,2797581,5,0,0,0.000149580257975467,955.867466005911,5,0.47887323943662,"XD",2000
9271,25,49,13461580,11,0,0,0.000473238085708388,7776.34402687022,22,0.105555555555556,"XD",1985
2828,13,24,2241880,3,0,0,0,0,0,0.0701754385964912,"CS",2000
6447,13,43,15357223,11,0,0,0.000354623863510018,10589.6658578922,12,0.106796116504854,"CS",1985
4194,50,24,68457,1,0,0,0,0,0,0.0303030303030303,"BIO",1985
27372,42,94,0,0,0,0,0.000150459006600987,49.1460227578649,5,0.1879409878127,"BIO",1995
1628,34,19,672619,3,0,0,6.44237371179825e-05,0,1,0.12,"CS",1970
12171,9,63,10532004,16,0,0,0.000399715547504936,12297.7276684354,14,0.278606965174129,"XD",1985
5520,70,42,3535383,10,0,0,0.000159816267257531,626.070912141575,4,0.0693069306930693,"CS",2005
5839,42,37,587516,1,3148280,16,0.000357831403651576,4907.98027036609,14,0.814254859611231,"XD",1995
739,55,12,0,0,352505,7,8.41429824719385e-05,0,1,0.266666666666667,"XD",2000
10827,1,68,2770062,15,0,0,0.000118905178986645,396.322374827983,3,0.449781659388646,"XD",1960
1803,19,22,736000,2,4191389,15,7.45900613729962e-05,0,1,0.240740740740741,"XD",1990
1622,55,20,0,0,0,0,0.00015792117323326,1668.7449649501,3,0.0537634408602151,"BIO",1980
2509,1,21,0,0,0,0,0.000146105494823012,633.448803209265,4,0.181818181818182,"XD",1995
232,18,8,0,0,0,0,0,0,0,0,"BIO",2005
401,19,11,0,0,0,0,9.78803418766151e-05,399.137238732792,2,0.338461538461538,"XD",2000
5661,60,39,2386295,6,0,0,0.000235380840658047,3000.97696179438,8,0.234939759036145,"CS",2000
18916,55,72,1149192,4,433706,3,0.000113169089102687,1414.81480136306,3,0.122494432071269,"XD",1975
1698,13,19,512813,3,0,0,0.000267767255530779,649.105868463371,11,0.153846153846154,"CS",2005
4338,56,34,4481932,10,0,0,0.00016352483732474,572.723866694249,5,0.0909090909090909,"CS",1985
1555,68,21,168486,1,0,0,8.75830658651346e-05,0,1,0.160714285714286,"BIO",1990
7082,55,46,3745290,11,0,0,0.000375541005549099,2804.31631752587,11,0.0487804878048781,"BIO",1990
788,55,15,1453217,1,0,0,8.89021702520713e-05,0,2,0.153846153846154,"BIO",2000
15516,13,60,6352046,17,0,0,0.000304803703814456,5706.55989400656,11,0.126050420168067,"CS",1975
27301,60,55,6053635,16,23639262,16,0.000547279253487122,22936.7378607279,21,0.183745583038869,"XD",1975
929,34,16,773753,2,0,0,0.000215386655565505,677.237301328683,9,0.105263157894737,"CS",2005
5284,29,38,0,0,0,0,0.000338780253122124,3462.53924809534,13,0.0344827586206897,"CS",1990
857,55,16,0,0,0,0,0.000194120726792009,4950.77144967784,3,0.12,"BIO",2000
7170,15,40,9641320,14,0,0,0.000469574818209639,7173.71653462178,21,0.130952380952381,"CS",2000
13610,29,52,860407,2,0,0,0.000145416222770753,119.448720615538,6,0.0491803278688525,"CS",1985
2322,34,27,758424,3,0,0,8.17110814427637e-05,0,2,0.0561797752808989,"CS",2000
47452,15,109,5604488,14,0,0,0.000420201965504871,21764.7857745193,18,0.165765765765766,"XD",1970
15065,15,62,7701674,16,719679,4,0.000524673575489836,8583.50622872859,25,0.09,"CS",2000
2582,1,25,1220534,3,0,0,0.000416053094622065,7120.34389231752,20,0.179245283018868,"XD",1995
10922,63,27,63299,1,552509,5,0.000365014047222441,5585.07112217078,15,0.916666666666667,"XD",1985
19912,6,60,10923354,12,0,0,0.000499365616571543,10650.5103065538,21,0.110236220472441,"CS",1980
5049,13,31,709548,3,0,0,0.00032236934098769,2887.13551370289,15,0.0571428571428571,"CS",2000
1013,30,18,677502,1,0,0,7.18706813481853e-05,0,1,0.036144578313253,"BIO",2000
7437,13,38,4116215,6,0,0,0.000431437958132076,5705.51231349175,19,0.110726643598616,"CS",1990
430,50,15,470960,1,0,0,0,0,0,0.104477611940299,"BIO",2000
4309,19,31,2897024,4,0,0,0.000248126916915427,1891.32635669165,8,0.0840336134453782,"BIO",1995
1764,19,27,218114,2,0,0,0.000106244693967954,0,2,0.119047619047619,"BIO",1995
9854,5,57,1333875,5,0,0,0.000624844459266376,25391.1319815479,27,0.202959830866808,"CS",1975
5551,15,30,1839818,5,0,0,0.000160848427472661,934.140363098552,6,0.109756097560976,"CS",2000
9151,6,44,51578777,11,0,0,0.000284081195331725,9209.87574885537,11,0.0957446808510638,"CS",1985
32294,34,101,1146904,6,0,0,0.000236056990466945,2479.56777062093,7,0.0517241379310345,"BIO",1970
5686,68,47,1277479,5,0,0,9.12660380712753e-05,0,1,0.0169491525423729,"BIO",1975
2720,9,20,0,0,0,0,0.000219830738849729,1545.36102973352,7,0.317073170731707,"XD",2005
2154,19,15,0,0,0,0,0,0,0,0.111111111111111,"BIO",1990
2219,67,22,1451958,7,0,0,0.000241252392258156,2766.4161601874,8,0.165217391304348,"CS",2000
1348,55,9,0,0,0,0,0,0,0,0.113636363636364,"BIO",2000
4628,55,41,9313047,14,6361716,27,0.000292917862820073,5361.89474329452,8,0.0813397129186603,"BIO",1985
1420,30,20,1316123,3,0,0,0.000373015622080811,8400.88365324236,12,0.235294117647059,"BIO",2000
18344,29,58,4023205,12,0,0,0.000397358245602199,4567.37672121846,16,0.269607843137255,"XD",2000
1140,13,18,3119416,6,0,0,0.000248925356855924,4514.68639177166,10,0.156862745098039,"CS",2005
3137,34,19,808417,2,0,0,0.000121565323439081,680.759568326642,4,0.108108108108108,"XD",1995
143,50,7,141357,2,0,0,9.71317540177419e-05,0,2,0.0555555555555556,"BIO",2005
962,42,18,0,0,279818,2,0,0,0,0.0638297872340425,"BIO",1995
1044,5,14,0,0,180899,2,9.68941385873871e-05,54.8310673299065,2,0.0793650793650794,"BIO",2005
11968,60,42,7594162,13,0,0,0.000647087916479231,30177.9362178932,26,0.3671875,"XD",1995
6725,70,31,1572066,7,5605920,34,6.95986311088021e-05,0,1,0.152173913043478,"CS",1985
1074,67,19,1514342,6,0,0,0.000127037114108069,868.294343227641,3,0.176991150442478,"CS",2000
11419,13,53,5883435,16,0,0,0.000142977503133312,201.426939095898,3,0.0760869565217391,"CS",1980
5281,19,31,9024866,15,0,0,0.00049233167226213,4586.25166868932,25,0.10989010989011,"CS",2000
10202,70,51,1507240,11,0,0,0.000102619975233444,111.929392568158,2,0.0647482014388489,"CS",1970
4003,42,21,0,0,2106857,13,9.84276590997308e-05,32.2983040012853,2,0.0774647887323944,"BIO",2000
6425,34,39,2596962,6,0,0,0.000248732303537529,8264.28791857116,6,0.085,"XD",1990
24868,15,46,3842284,8,0,0,0.000231885490086886,4206.76998614831,10,0.25609756097561,"CS",1990
12530,6,48,16192354,24,0,0,0.000321433549291116,6638.74709379351,12,0.0689655172413793,"CS",1970
10606,14,59,0,0,0,3,0.000490211249570936,8773.01662523457,21,0.392156862745098,"XD",1985
6928,4,43,830295,2,3781724,18,0.000265152826843352,3985.1869270254,8,0.192307692307692,"XD",1995
916,13,15,2880056,5,146610,2,0.000155294591007912,255.307613662475,6,0.155555555555556,"CS",2005
2942,34,31,6327812,9,0,0,0.000363505366816784,11128.5103667486,12,0.456953642384106,"XD",1990
6279,70,42,2061522,10,0,0,0.000329686866250148,12541.5238669179,9,0.489130434782609,"XD",1995
4875,5,28,1989097,5,0,0,0.000439182080837309,5525.87775954805,22,0.109677419354839,"CS",2000
2003,50,15,0,0,0,0,0.000216877979325121,1739.17190269919,3,0.0357142857142857,"BIO",2000
3902,56,28,0,0,0,0,0.000158956309117495,605.395512119348,3,0.153846153846154,"CS",1985
975,1,18,414000,2,0,0,0.000178044903700773,788.546721996344,7,0.133333333333333,"CS",2005
454,70,15,0,0,0,0,0.000126823703004,0,4,0.08,"CS",2000
7529,14,39,6841697,2,0,0,0.000217455232161591,1764.39884012096,6,0.0955414012738854,"BIO",1995
2556,68,26,779331,4,0,0,0.000102617052713399,622.492821833113,2,0.327272727272727,"XD",1990
1225,40,17,1281653,2,73221,3,0.000136664415465685,297.916965482662,3,0.402777777777778,"XD",2000
12604,48,60,12208881,9,0,0,0.000168458686083191,7732,3,0.0694444444444444,"CS",1980
1020,67,18,1397519,6,0,0,0.000101044057900726,384.801584908303,3,0.211538461538462,"CS",2005
12160,19,62,0,0,0,0,0.000474249831110788,21918.6676458281,16,0.235922330097087,"XD",1980
34961,1,92,14014433,21,212639,2,0.000538042413978824,33609.4647921421,22,0.0836501901140684,"CS",1970
3693,26,21,0,0,4915532,15,0.000261139080029651,2366.38168859252,9,0.659163987138264,"XD",2000
2644,50,30,0,0,0,0,8.62367471254791e-05,79.7284939118124,2,0.156549520766773,"XD",1990
2995,55,38,0,0,0,0,0.000154603283886222,341.489450021079,2,0.016,"BIO",1985
13572,50,31,0,0,2180762,6,0.000365590187487469,3798.62974523758,14,0.587142857142857,"XD",2005
6812,25,39,577675,1,2774613,10,0.000327903720172091,3097.73993244121,13,0.890909090909091,"XD",1995
1168,60,20,1693871,2,1363711,4,0.000171161503026267,961.060490272467,5,0.136054421768707,"CS",2000
2060,63,22,94776,1,0,0,0.000176292783000595,1415.78625902825,6,0.0774193548387097,"CS",2000
3643,15,37,0,0,0,0,0.000147211386671025,988.575491427548,4,0.0754716981132075,"CS",1980
3785,6,33,3769209,4,0,0,0.000390448969429085,5215.75975479272,18,0.142045454545455,"CS",2000
27996,40,73,30479545,37,0,0,0.000554362233604688,18329.4963133741,26,0.213286713286713,"XD",1985
6977,50,46,0,0,0,1,6.89522481535051e-05,0,1,0.134426229508197,"XD",1990
621,68,13,0,0,0,0,0.000150528909079878,1011.00096068363,3,0.402173913043478,"XD",2005
